metabolite_id	metabolite_name	analysis_id	units	PMN_02	PMN_03	PMN_04	PMN_05	PMN_06	PMN_07	PMN_08	PMN_10	PMN_12	PMN_13	PMN_14	PMN_15	PMN_16	PMN_19	PMN_21	PMN_22	PMN_25	PMN_27	PMN_28	PMN_29	PMN_32	PMN_34	PMN_35	PMN_36	PMN_38	PMN_40	PMN_41	PMN_42	PMN_43	PMN_46	PMN_48	PMN_49	PMN_50	PMN_51	PMN_52	PMN_53	PMN_54	PMN_55	PMN_56	PMN_57	PMN_58	PMN_59	PMN_60	PMN_61	PMN_62	PMN_63	PMN_64	PMN_65	PMN_66	PMN_67	PMN_68	PMN_69	PMN_70	PMN_71	PMN_72	PMN_73	PMN_74	PMN_75	PMN_76	PMN_77	PMN_78	PMN_79	PMN_80	PMN_81	PMN_82	PMN_83	PMN_84	PMN_85	PMN_86	PMN_87	PMN_88	PMN_89	PMN_90	PMN_91	PMN_92
ME585942	Platelet-activating factor	AN004046	MS reading	255093291.1	174103353.4	342368006.7	793337980.7	117244670.9	333516735.5	123498736.1	3117149.391	122189934.3	264867940.1	274683562.4	178650624.1	180829152.1	78103701.84	445421620.4	352508000.5	162923526.9	123260201.7	150849892.9	564988351.1	143124555	221798520.1	706024932.8	186951264.3	312272863.7	162918738.5	273975126.7	129083481	428734032	234380845.7	77118794.32	275745004.6	335719856.8	130671969.4	211585408.8	131498561.4	397519018.3	65007455.34	195714839.8	53996630.49	43425483.87	14874144.41	1041560825	167146961.7	38916170.54	131680833.7	88606195.77	226923695.8	18694160.49	45324032.66	51656326.44	202389120.5	456705806.4	184258160.1	97134914.93	125846324.9	247007093.5	592360116.6	344966737.1	174452212.6	293644330	408371989	266568794.3	306603099.9	221139015.1	261439698.1	615158196.4	306930716.6	428693441.7	318100104.5	309598153.5	519055144.8	257186236.2	408047288.4	466102228.3
ME585943	Proline	AN004046	MS reading	4373870767	4421659562	4314871108	4482567208	5683692022	5290592214	4779103075	3025080869	2933430562	3379345492	4673903505	4370512889	4736643965	6297401585	3585121472	3322497885	3885660344	3625765156	6506882955	4944857012	2906091429	5549835670	2917519151	3184120832	7935947090	3796697101	5466375541	4351661122	4126681672	6618141231	4460850777	4520828262	2333518650	6913332373	4991805133	6492676093	5451698284	4122726537	3743238132	4739956638	3075515464	4309901987	3661304127	3221561977	7518026388	6769924632	6109962630	5844341828	3878129477	4972560600	4915107484	6290464170	3500158152	3663698418	2776926134	5464644368	5521796067	7596733506	5300875440	4916249628	4453038142	6154959470	3819275247	4373550489	5629311697	4675831052	10606666293	4637202761	4549889237	6851717643	5744627512	4512082944	5091840360	4627593336	3482558215
ME585944	propionylcholine	AN004046	MS reading	139690701.8	18005536.01	39858615.31	120972173.5	311237555.2	201515901.6	122796964.8	561233015.1	353061561.5	36375698.99	221676139.5	155145737	273116865	304213162.3	177744184	485521916.3	164022418.9	105770630.6	352703596.2	35459267.41	124546214.2	21178555.33	543114864	183317665.3	212810953.4	637741982.4	367643796.3	147963850.1	336562831.1	117636887	59219088.96	144333263.9	124943655.1	303417935.5	131622371.8	65911387.72	259876808	55288797.69	187980540.9	706615466.7	23106449.68	206939672.5	601627778.2	510608125.8	448293580.9	218824478.2	206358572.6	160732475.7	284774471.9	47841069.73	174355248.5	345967830.7	17149789.6	88516675.18	500710948.9	80081278.35	34524931.2	89924904.89	99782279.27	81864023.12	33551681.81	32014054.99	53937505.9	864727381.1	455655950	60309350.53	23187562.31	160777130.6	44661824.5	61680829.73	40675144.08	48029168.19	24161159	63010660.31	52691302.03
ME585945	PS (34:2)	AN004046	MS reading	3676224.834	775050.6638	6354880.798	2046457.831	13004875.05	13931524.65	7788958.877	18729590.38	16899019.13	6264589.738	17971820.81	18709757.19	6401808.128	31168045.93	8857881.074	11206013.51	22997221.44	17588702.39	15323640.95	4356382.321	16915418.94	7050491.154	6232296.47	20625979.77	524681.0481	14338944.61	2382730.016	12488246.11	5036170.99	4613638.171	15857102.08	2212259.442	17964616.52	31970898.43	14036022.65	8869140.554	10373782.87	15628345.98	6909897.876	20360188.95	9980069.541	31186249.92	7412909.464	13274440.84	42659364.24	49174252.98	15392836.57	9423801.076	43273679.68	6273491.912	27111549.6	16107660.72	5965775.343	8846057.418	25729570.92	12524681.82	99307.2244	1199460.871	2574518.739	8948878.862	1327070.536	1589042.591	6569407.605	14106609.56	5823643.806	2032920.868	64893.9026	13544114.68	3312649.336	1759523.4	3534695.511	3984947.523	1871978.158	3818091.816	2420404.336
ME585946	PS (36:1)	AN004046	MS reading	330845293.6	9481769.792	507569765	13015250.98	2774329023	2389503688	394223931.2	1945652898	3865198645	299252679.9	4314899438	3544623071	168895107.2	4259512390	781914690.7	2751724158	6991476371	4123793289	3175970523	93591320.41	2410140638	381715626.2	2305652574	2905620477	13378723.38	4144335199	297394011.4	4511716250	1084074198	521605666	3091508901	32915226.09	1582955515	2949683058	3956369158	842881497.7	1983015574	4200305411	944158833.2	3530633862	1789683365	2388801830	249610036.1	4439529077	3046520897	5058490970	2377566125	926328382.1	1763356271	726521186.7	2774276354	1968375256	269632328.2	611761049.5	4189240775	1247208382	9332290.299	104373245.6	602901107.5	1183397835	193155919	63643217.81	781816468	6376814462	1182526986	184814697.3	9599588.128	2912687495	919305952.9	98152740.09	112530927.6	572924280.6	34373469.98	762363886.3	352365045.9
ME585947	PS (36:4)	AN004046	MS reading	7535528.732	2386415.622	10031448.08	7568084.399	4977779.212	6278721.251	7282747.117	10792725.04	7253076.253	13230549.19	6718622.506	5008725.929	13169515.77	7283643.875	52366431.8	10433535.59	8778632.945	8414659.011	4485821.769	17897600.37	16428284.45	9221270.979	20035474.59	7124021.446	4141463.396	7374162.935	9076826.474	7155366.537	11437221.56	8523326.442	5733414.636	2985142.781	16434171.88	6912005.832	4163184.415	7619635.72	5555804.32	6528890.657	4066966.02	16682691.27	5079976.307	5682974.609	49734101.75	3120612.641	6985155.7	8412753.931	6635233.597	17843263.1	11483841.93	3430166.67	4746762.14	4319645.418	17607045.97	4774331.559	7392424.151	7612300.09	113501.1908	756225.0613	4567806.239	11397007.01	2232391.075	2824325.231	8155785.628	7467592.486	5377051.992	2564029.839	370845.7657	9583724.771	7309666.628	2130725.011	3922139.003	5335197.744	3101756.783	14950814.02	5742992.538
ME585948	PS (38:3)	AN004046	MS reading	12562851.38	1321166.339	439727.1016	269140.2526	225593028.5	130773201	63908260.83	217859609.5	211789019.4	34435059.06	181000642.9	168960741.8	43764.99531	225836032.6	55184.29234	166204029.9	240347840.3	164670767.3	179752919.8	41939.23746	102374129.4	579002.7479	467021.1977	130591479.8	501649.157	165814199.7	240299.9767	127170033.2	49173.06699	39569790.13	121264757.9	6873886.5	100260209.8	156355328.5	138190351.2	62952349.37	95163553.48	124772096.3	52589864.71	206132758.3	86674432	107674058.5	961741.1555	132382534.1	163522876.4	235189048.6	82152314.87	53358964.99	214118825.4	37245708.13	142007031.3	155227761.6	8653785.426	44583521.16	152064796.5	180956639.5	47639.84968	8965162.715	32799357.94	81101926.98	26456827.74	7093315.076	32434473.36	265220359	61601590.79	13678849.16	1812517.218	112217754.1	62512844.25	8879281.457	19610318.04	39870696.9	806475.6024	20728510.25	764522.267
ME585949	PS (38:5)	AN004046	MS reading	64080866.9	19100822.02	70267280.16	59030480	68478023.7	44406370.28	54232431.17	124759413	54212502.08	61829577.39	41982903.23	32378983.34	140630939.7	41256000.27	353476224.9	74737950.53	32982262.91	40384318.02	42453497.95	124676738.7	96028554.92	54205621.45	204915086.8	54137704.4	38763451.32	53879594.31	78933719.03	37271769.4	111491813.9	118251883.6	25554535.43	32256929.29	74030533.27	26933936.04	18322385.79	47557572.93	33957758.6	31443836.61	32576559.04	51262160.38	28550687.77	31254075.61	236185318.5	18477516.11	22067831.41	23714772.77	28769262.58	82930792.23	60181650.73	18947287.01	20487736.61	27218465.53	117049471.9	24166633.6	27643195.11	37733167.64	4849732.43	8522017.999	40254921.61	72364296.13	25749225.22	25077901.84	50287762.15	56978676.96	35224896.72	28515305.44	5298143.033	73774234.95	59263762.38	19075280.23	28995296.8	45488881.47	35121787.32	95511966.89	47679270.02
ME585950	PS (38:6)	AN004046	MS reading	14326641.33	5115985.642	10592239.66	10142859.31	3551640.026	7305990.286	6567384.168	8598596.636	2955020.607	26322192.86	3364754.843	2394403.34	10142926.78	3680299.334	37460004.48	14324837.91	5729806.357	5095985.67	704800.1408	16696612.94	16824680.36	7730136.571	19137831.23	10845985.37	10405727.41	3811109.587	8898040.203	4623830.794	11462977.24	12482482.16	1001920.349	6013318.105	17239480.11	2396125.141	2055721.609	7974407.143	6253851.826	6410276.246	4850865.24	7696376.235	3762438.627	2940579.733	35304425.3	799447.3764	3413144.985	131333.2365	7229815.068	9885945.588	8807521.385	1421364.863	836200.4595	1452773.827	22968370.22	6000238.684	3249918.759	9459771.116	69070.13621	1018602.632	3818928.467	7805556.116	2933730.262	3163599.205	5560845.993	10946113.47	7564402.613	4222319.922	315322.7404	7006239.832	6641485.815	2859838.757	4193337.326	4457791.478	5700644.844	19203665.7	8552202.325
ME585951	PS (40:5)	AN004046	MS reading	63176188	7994841.762	77555503.15	23261175.72	141536370.3	129573134	71664892.95	267031154.5	183943284.7	94544264.37	108992457.9	138345718.8	158329311.7	166601017	473374579.5	209683389.7	152454624.9	148135026.5	99388931.36	63777099.99	217096631.8	76605218.62	302131748.3	139863274.4	25226754.32	158387912.5	68170021.98	140270842.3	101526600.3	116574048.6	146536761.4	17918114.73	165165542.5	100019384.9	80942981.8	81683624.41	69273815.31	137840871.7	64131145.57	133942207.4	62421146.36	95021869.84	312579486.2	94690045.8	104954110	113805634.7	82924075.79	171837621.3	212074426.5	31699170.89	119712473.8	110264024.9	120412467.9	56212231.54	151917903.8	128364080.3	1105003.03	7951742.916	60426458.93	103645599.5	26845364.07	16887879.01	97526108.84	216700205.3	62904820.09	30556882.17	3558159.011	98193520.66	85638057.8	12847585.54	17637096.35	53411433.31	26094772.41	111042965.2	48660823.08
ME585952	PS (40:6)	AN004046	MS reading	89948118.4	14456525.51	138351222.2	45545938.65	86240768.4	92608234.64	68211994.77	177645312	145074065.3	157506425.8	121927348	125930166.9	185666143.4	147034431.1	552182517	230810282.6	115105127.5	148252620.2	86764120.19	144611126.6	355527328.9	88961626.47	702337416.7	148693600.8	58047578.33	143750847	89208705.24	134810947.7	155347256.5	193747716.7	74194174.3	17538025.11	120261007.2	64107313.36	50631443.96	98199921.37	88887191.85	107461965.9	54071967.21	131915401.8	53262441.31	100227036.8	406828610.4	86875938.8	81101892.22	56617790.26	88983405.48	121082732.6	240297722	32389817.54	97905364.85	74159615.28	203654481.9	51739744.03	99615516.35	117454184.7	2030014.167	10978793.38	78941837.62	118988768	54657472.24	26835460.66	119175870.9	180415255.6	67174056.62	47337717.72	4372774.423	139957800.6	131310785.1	14682478.07	33739979.82	69031019.58	56638132.62	274920392.7	137053615.6
ME585953	PS (40:7)	AN004046	MS reading	13230549.19	6192877.093	17712260.5	15544894.56	8551876.593	3824991.969	9726058.893	15468842.89	8657179.461	17226230.49	6653972.045	6321606.51	16843554.4	7634370.701	66961468.33	10783977.37	5792854.018	9086042.474	4111115.671	25237057.3	27692536.62	12171443.17	52232228.62	11161575.15	16330853.75	9143572.429	17582811.94	7434956.176	20251195.3	27453215.13	3883525.122	6788769.553	13230549.19	2298116.774	2918392.75	11145142.65	9928292.253	4543170.05	7112725.872	9575875.552	5490236.819	6087131.319	47999499.18	1957751.254	4517612.619	2488858.374	5244171.261	12416331.74	10823114.22	3872006.599	4083661.887	4520423.748	30178916.63	4827345.835	3685748.072	8859573.051	169144.5429	1196409.213	9336752.522	14368961.96	8535336.477	6734834.365	8583775.961	5828155.192	7512176.718	8628313.332	864645.1472	12838219.6	12585202.07	3211468.754	7165512.624	9429905.337	14075644.82	25868025.98	16275481.15
ME585954	Pyroglutamate	AN004046	MS reading	481602.8215	52171604.67	10581310.9	16017349.57	28486788.93	23216862.52	9783504.337	48580901.86	12045921.21	11013223.76	19923100.5	20269653.78	16829185.64	13855055.43	13317333.01	14310025.58	20775885.4	29578533.32	34995796.65	17110583.36	13230549.19	28862374.94	12078792.05	16639316.28	40213555.8	17013739.19	14907569.14	32096466.34	35471796.76	34195995.62	27562491.53	83112771.91	7544578.255	35652138.78	40629561.97	26311012.18	34063843.6	14867056.02	9533431	25447416.7	70840375.22	21975895.35	5185484.892	13069477.64	19932113.65	25729162.41	24259350.32	12841879.47	8419643.936	24242085.15	31327127.79	30355959.63	7708998.291	11777586.65	13949838.3	22195547.94	116991173.8	2853038022	26942518.94	17158493.35	13377535.43	63861699.81	22306886.08	18767680.06	14103781.58	21701768.92	5117371532	20181248.54	13230549.19	24391859.34	35659276.15	21541602.98	22677690.28	55420507.38	11359610.11
ME585955	Pyruvate	AN004046	MS reading	47366078.18	65961298.49	65359694.49	82708496.6	57818860.6	19827536.22	35142130.55	30447327.3	11768805.02	29535142.9	24408899.65	24010971.26	32975144.41	15285092.46	24185390.05	15722559.11	16383617.41	24537524.8	31881611.44	79362922.95	20131036.05	42416760.76	10044843.03	8222445.009	60536883.79	11062245.73	40234152.43	1919046.569	28227028.71	16700256.41	20677990	39397934.19	29339981.27	59596635.33	45285821.69	28666939.76	115698884	17847197.45	46994304.35	30536355.06	7659349.842	26132470.88	20313686.57	21795425.51	46429954.17	35253307.27	11286545.96	19337340.69	12329734.76	40567118.07	52679808.1	21390428.56	28945657	52327181.12	29505543.08	39639386.7	47291198.71	39777312.74	37849282.15	8701965.391	20698448.66	15149322.14	25836002.14	28951461.03	13230549.19	26824666.89	44594385.01	21999446.44	43239203.96	45597263.9	45205031.84	46204814.84	24863429.32	14722325	16231783.68
ME585956	Quinolinate	AN004046	MS reading	81091.35181	1443045.723	340999.4349	21531.12645	633495.331	1664198.82	197744.3577	464619.2172	1194951.716	729019.0188	872161.319	1016158.146	5077900.037	2530427.042	951499.8067	1014047.709	530694.3105	1079306.952	2339434.444	136392.2442	402439.4801	3124968.322	639122.4794	1586463.024	848595.6883	1235331.753	872001.568	1749477.446	2422612.362	2628992.612	8630183.461	5137.805937	534996.404	4297437.318	2531654.999	2980184.777	945439.6689	3125571.658	258093.137	945889.0858	497098.2634	2370099.837	9884.32557	818150.3415	2789612.404	2273425.331	1097923.365	966328.4945	22929676.43	1400206.857	6893178.398	8043439.664	1938784.261	200963.9876	2882627.585	1823063.606	1520162.931	490672.4086	620618.5096	700964.0453	699865.9671	1729090.924	1150634.881	594890.1204	406202.3168	569903.529	467213.0785	625642.2291	484200.2277	164803.0141	233779.0185	355288.794	2948.779024	445261.5647	504448.6893
ME585957	Ribose	AN004046	MS reading	1591690.873	395112.659	1064729.603	2547393.924	648776.9723	1651403.922	1522714.597	1234962.51	3079181.688	909517.3647	1310759.652	2140755.897	4035121.952	1295456.04	656925.1738	2647511.931	2686675.052	1383425.932	2403491.115	1109456.735	1279445.324	624158.4987	1791740.311	4543761.758	1498160.129	1290424.331	1309383.794	1564209.825	1965044.362	1075410.269	730927.2634	2249130.938	903935.2437	738445.1704	1626416.979	2217587.404	799192.3909	820447.5364	1840860.102	1664318.356	323950.0342	1236432.407	3572275.771	2412854.722	1223473.297	2429689.329	6846716.626	1806696.057	783037.4044	623134.474	2057724.514	1320896.721	1195659.22	937614.9581	1112825.321	889371.7967	1007260.073	496785.5846	857251.8971	599185.0291	355829.1686	839713.4558	415758.8484	1662975.337	3299279.201	969139.0552	657623.5828	1604700.339	500675.9024	675943.8816	1122357.386	824352.0891	1001235.392	1051448.334	645039.8459
ME585958	Ribulose/Ribose/Xylulose 5-phosphate	AN004046	MS reading	903888.4579	1310279.06	2837969.374	3239981.795	2964847.028	1706400.634	499180.8158	2011314.098	1168360.865	316190.9942	1584684.581	2227648.847	1517716.762	465283.5827	1682733.628	1295749.759	790046.6086	3534542.324	1200367.703	3663534.746	3247359.577	1814043.438	1072326.742	2003580.047	3670228.806	3602403.941	2819420.897	881875.4213	3361533.034	2011202.113	975792.3747	350250.8854	1094223.565	1557692.686	1227760.322	1716163.947	2410480.403	3383260.113	1179696.823	1871676.94	9125752.148	3832946.474	633868.3166	1696177.145	1337175.444	2666051.131	4576713.171	691538.1588	3645083.92	3882173.637	3000616.339	3178397.619	854646.6501	2760926.129	7868809.707	3491674.129	19257992.53	13230549.19	7482370.552	10716011.29	6464617.265	4427123.461	8293973.903	3361929.206	348017.4841	3372945.684	5318632.879	2671252.661	4487500.689	1525058.024	6362123.956	7545143.094	6427594.44	2490413.883	2944778.863
ME585959	Saccharate	AN004046	MS reading	1021585.396	1549762.103	1012053.906	1206570.007	801315.1389	1948536.096	1157069.648	1594247.304	1738488.336	388245.1105	2058472.855	1075858.352	574998.7506	1280471.293	617266.0028	1648623.416	1991276.61	1050292.688	2118044.203	599859.9521	560171.383	983280.0141	908902.2722	1995605.423	623047.439	2366967.799	1100482.784	3332474.1	835960.6002	532527.528	729893.4387	5849929.422	507990.3385	1071978.474	2252057.007	2805758.177	961566.3658	766588.6752	2626153.824	1456227.287	312579.1909	702300.418	1265922.957	2253592.274	2340008.907	1889165.333	827791.5933	1919411.427	977099.0777	747273.9413	1057044.713	784661.8312	1969360.578	1550260.395	1504873.079	152143.3742	684372.0791	795763.9741	1162681.463	298888.0291	431584.9157	1319163.867	232613.6619	2365074.418	2873262.531	517744.2257	1374736.674	1057742.106	732416.9743	1307334.719	1520292.828	1463658.176	471694.8555	868645.4297	1147667.084
ME585960	S-Adenosylhomocysteine	AN004046	MS reading	5302075.565	2931331.614	6831962.334	13230549.19	7832107.249	7620997.638	7022043.123	5407610.205	5082318.563	7522809	7971547.407	5845711.163	4515456.106	6236988.835	7325907.619	6000409.049	6369598.995	6766718.661	8626248.203	7416518.534	5000655.046	10778191.08	5624013.254	5402481.586	8385548.085	5325772.914	8968318.246	4812461.831	7885162.288	6362337.643	4810271.244	9379782.213	4001568.519	6571716.422	5589116.267	7451638.715	8779693.674	5192515.945	7098874.588	4688061.871	5526144.082	4221672.789	6861583.322	2545306.026	4640515.341	5056937.044	5156374.516	5628142.927	5036382.088	3768919.473	6722308.013	6161411.571	9148430.169	6621321.596	5482361.118	13230549.19	7164557.14	3996919.787	7485653.542	4831081.288	6614679.435	4439220.932	5207568.336	7378939.003	9177173.974	9513220.691	3910547.289	9443279.393	8473756.309	6455477.79	9495086.321	8588450.838	8171451.011	7377514.947	9176201.076
ME585961	S-Adenosylmethionine	AN004046	MS reading	42155839.59	67333595.56	54719938.98	33242758.1	56741866.07	39824258.89	40672271.39	34385507.02	62947917.24	26581953.49	44434777.11	46840912.31	20939342.31	58943143.99	41989122.9	51588682.4	25617652.78	49967939.47	30196765.82	27358178.17	22790151.28	61927377.08	47693922.95	45750818.87	53901520.34	37859711.48	59856251.91	111832472	116399331.6	40014366.27	41597402.17	79130014.32	53530585.67	44365741.45	51568902.86	29142136.15	53817638.69	98455183.94	150632459.2	29787337.87	63312119.11	77513077.86	31851708.73	77586010.04	45264816.02	33104853.9	27313987.53	74518413.8	75752010.34	86745779.54	60156404.16	26207874.28	90831783.47	133855578.4	98757965.81	29479846.6	69857516.58	66756333.72	69478863.89	69735491.02	75475401.14	69568920.14	32174225.43	48379682.67	64631300.49	80188924.77	53667729.53	59945056.84	134234907.8	98890016.66	55108059.35	92551423.79	57730332.29	42641196.27	142705415.3
ME585962	SAICA	AN004046	MS reading	3116177.195	483577.2527	670349.4393	211701.3036	1190025.946	1083147.971	818646.4318	714296.5647	3530615.615	4445918.766	2909499.331	16708002.45	1321533.218	5422930.285	3665973.794	13026197.75	2116418.308	5159542.958	4013523.68	1772963.37	2864562.926	2823807.377	1206921.92	2749764.979	162141.6788	9343661.603	445042.4902	2317506.086	3761584.583	2986167.131	1204456.047	4209720.197	394053.0661	1517089.677	6950844.354	2677650.126	4244654.531	1682702.538	6015377.308	4790613.333	374483.8396	4625710.327	9024416.673	13542215.51	6652098.298	3100013.442	7795768.3	16991.71886	5484545.386	12000.81071	207046.8575	3587814.54	4539650.188	4043354.298	989209.4356	269839.0901	182214.9147	674436.7866	660098.1552	769025.6717	595271.774	1040456.787	362151.8253	2936809.973	7404409.187	301546.7526	46375.12462	1855120.737	514287.6761	1261653.335	745710.9749	1412622.594	503932.7448	945159.9046	793978.5238
ME585963	Salicylamide	AN004046	MS reading	4285449.189	4508109.738	5085329.457	14132390.09	1119660.536	2904661.037	3160605.073	4049021.583	2489575.549	4592083.357	1628161.645	2358701.644	8730452.032	1522992.142	11581422.99	2069852.994	2091982.142	3302751.92	2526043.696	6753608.881	3551203.393	2497909.226	5055310.589	1706278.207	33687620.35	1459883.351	5772650.881	1932890.281	2501200.336	3310348.33	1042180.888	3748970.892	1678359.469	2333277.603	1536406.65	3945594.701	1163398.129	777592.9489	1108212.961	1926296.998	630674.8475	999764.3895	23922474.21	712181.5617	1315791.551	900267.2447	1131254.371	3324735.531	1701664.689	1140856.908	727693.5328	2767850.792	8236151.55	1068646.739	528918.0727	1403008.329	1994525.799	917970.2338	2512165.177	2282636.8	3279918.144	5156978.286	1746413.685	2507073.423	2522027.433	3344078.293	1814898.837	2383065.219	1600569.354	1820849.565	3910425.985	2452018.785	3740377.013	3072048.355	3916041.459
ME585964	Sebacate	AN004046	MS reading	956310.7248	920499.9804	748803.4236	691416.1452	552651.2076	1500027.103	650244.0865	1023368.211	716332.6042	646714.8142	1219477.006	663280.7257	711362.7767	1097610.361	906025.4381	1005908.463	59535.5172	759337.9086	672290.0395	684192.6856	1016582.294	410490.4472	254633.1883	942563.1104	572899.2776	476268.4859	320830.3185	762495.2277	711860.4606	512443.6356	795138.9331	782918.891	3094610.86	466444.0888	3350480.764	563991.3761	513054.6503	683381.1742	806595.0005	426313.6984	958827.4349	792629.366	78110.67653	1098887.54	553311.833	918344.9549	528696.6704	1024952.858	639884.6841	478926.1888	969639.424	2475270.782	34053.81263	613447.726	803127.2458	741895.8206	4015491.758	2315145.992	451594.2327	934646.4886	508099.0607	2549675.493	691051.2938	588001.3872	389715.4828	381276.5353	1471990.988	671298.6897	615767.3873	417567.3998	584546.2716	388315.6341	413685.5557	600504.1397	404365.077
ME585965	Sedoheptulose	AN004046	MS reading	144029.3124	29386.76844	39966.3604	105678.5286	115575.9332	222871.0959	53405.80191	141049.362	135782.4291	37203.95749	312109.835	165325.7081	46514.15444	129880.3046	92736.86153	225350.8172	583262.5574	272721.6899	276193.2348	44266.65713	66790.34847	66118.88497	433462.0549	137185.1637	104175.1774	133633.4042	49090.20871	58049.87294	70891.219	89789.7926	109429.8705	124730.3049	171956.7424	70239.39363	379291.6486	121370.3416	160851.4173	246282.4469	99096.29815	210260.3545	19814.41005	216856.4042	11508.81082	226276.102	377984.2714	355701.3594	218871.8584	72534.30686	213747.9111	30426.86359	89011.65619	218371.2685	92089.60856	145980.4877	96903.29826	264833.6272	76924.6156	45310.99575	143340.3528	134713.6999	18383.44809	98689.82337	59823.6905	322755.4161	270254.1688	125040.974	103668.5642	330686.9834	143567.8777	85945.53544	123978.8154	88661.30767	99694.76832	123139.276	75919.75006
ME585966	Sedoheptulose 7-phosphate	AN004046	MS reading	3657268.914	3315651.6	6382889.085	5553395.373	5006764.766	4660100.188	7014835.964	5305528.042	1393021.913	2295434.326	2337984.576	6711542.764	3730959.1	808797.3821	2924049.907	2961035.932	2758074.892	6477067.982	1175383.883	6777252.698	3501106.173	10753998.26	3780347.239	2756009.542	110816563.6	4163110.548	7749226.413	4017511.607	2193128.34	5767194.443	11674700.02	3035366.788	3670930.413	1865991.352	2972370.345	6717274.013	5833188.336	4360346.703	3889565.65	9023639.157	3987356.123	5212276.812	3241115.777	7911202.015	3428835.347	8612489.073	3231003.978	3542312.194	7480830.149	4599202.292	6999510.628	5758389.289	3787697.789	8938534.723	10454347.81	4869911.142	28264964.85	38442289.4	37978843.38	19778657.83	67254638.68	17414165.99	15320580.7	10493608.88	1967018.437	21915516.42	8340084.614	2910006.081	29878486.73	21835491.89	32224624.27	20182142.24	21659844.5	13076536.88	22406606.49
ME585967	Ser-Arg	AN004046	MS reading	10554061.27	4542811.653	5836625.675	5108850.459	5566172.437	12666720.29	20543863.64	6502208.465	17745721.43	1802179.847	8899704.018	13230549.19	11552332.4	12125939.29	6635703.623	13733581.87	7027284.802	6497911.633	6688061.672	5836143.732	4294913.923	4916849.409	20140023.75	18169399.01	3998332.728	15434905.84	13230549.19	15431973.54	7070797.044	8774106.477	24516593.43	3450812.287	3784465.463	5864967.554	5631711.633	10989538.53	4967766.947	12192411.87	7676840.812	2294158.854	8564833.441	7459920.78	17472136.1	7749725.969	7188410.708	6892555.298	4551174.119	5473457.437	3122288.405	12858163.22	11457234.27	5261444.172	4614094.398	6477021.93	21059191.74	35469202.01	72882165.25	4376789.563	2920991.903	6356064.983	10913004.87	20901626.75	37683553.3	8920596.189	15155017.79	5621838.764	2223941.035	13399795.57	4728180.893	12061574.81	8600592.449	10588198.93	8314046.72	3929254.987	6151384.703
ME585968	Serine	AN004046	MS reading	79458530.84	42752928.07	112024277.1	90337612.77	165056707.7	80312217.96	85299632.44	70425869.54	109418107.5	29197732.43	81215097.91	69593800.83	68646045.67	111217816.4	73292238.81	88353738.86	85003158.25	90359500.2	94594063.41	74635727.28	43576687.75	68168080.34	92043217.84	68802874.73	131418450.3	102448301.8	66595326.2	49033339.19	81499431.97	75812819.26	92967481.67	65505691.51	46956153.38	110995899.1	104260273.9	68534518.83	137834280.9	82062364.32	102400820.6	52471026.14	102794360.7	57617926.96	63787078.43	78916759.16	68028263.13	149416129.2	116437752.4	70991082.22	48506613.53	118679876	72884463.7	57844316.97	57018267.64	53690999.06	99215868.41	58813561.41	122001241.4	358578738.8	95743415.74	71471706.23	69753316.58	104036559.5	57446119.85	103840369.9	74904941.02	74135329.44	581763148.9	86572570.69	119573311.8	63931072.56	94252753	110515602.6	51795869.11	91462189.83	86328636
ME585969	SM (32:1)	AN004046	MS reading	467051062.7	56679219.87	293641728.2	108042044.6	452943031.8	371231978.1	233794162.5	533580586.1	407624396.1	199540687.3	589176094.5	442394448.3	341309768.4	455756398.9	498488498.5	389735567.5	632733900.6	404922575.9	451894320.3	290889737.1	332246156.7	233110984.7	692329488.9	572052962.3	51965290.29	720607466	246658564.8	563341411.8	552051621.4	374301675.5	174415094	84258220.9	322310900.8	281336141.5	382470118.9	230833744.7	300285247.8	323259454.6	229883767	329911965.9	148990060	248255170.8	642790616.2	540703351	369567675.1	319532503.3	266134445.5	174865708.7	319381134.9	123181115	206529642.5	300243533.1	317361869.3	279229371.8	304059786.6	220608524.5	172834307.7	133847332	293829595.4	443448998.6	325482596.2	281875849.1	412638685.4	885659977.1	449775831.8	213933990.6	55615670.27	617375279.3	331461497	248633483.1	268285378.4	294641455	142635502.2	331311553.1	182352154.7
ME585970	SM (34:1)	AN004046	MS reading	1529575980	83157575.68	1550858490	312393346.1	3346715260	3466556370	1380915777	3875274508	4237422224	1319360596	4600711830	3903475522	1131537586	6297736846	2273163674	4122337464	8993059085	5624656819	3270166891	860235356.8	3681991098	1171559235	4618887110	5457890352	234124629.1	5676137097	1338786008	6501221029	2819408856	1180635748	3149961197	406675520.1	2897851156	3555252072	4626077387	2406187047	2382328146	4205620839	2473361592	3926440748	2012530891	3624874939	3499913368	6841900788	3103777712	5076977557	3015584839	1853568527	3365652638	1438370279	2948086709	3733181116	1395689429	2370638796	5138447122	2707978238	253760689.8	414033847.7	1435471870	2114006129	753983924.5	659036386.7	1913269696	7754259544	2406715810	889872454.2	110767321.1	3724418462	1685519473	588771782.9	807024228.8	1475434393	317517838.2	1659149672	1506793020
